TIC ID,RA,Dec
382424067,52.07196687,-57.8822335
382437043,117.2150694,-63.72024296
382463648,353.1048688,-45.90950705
382473600,0.143089232,-53.09771358
382474101,12.274293,-52.046527
382509773,117.3039035,-60.28371472
382510863,117.4781887,-60.05144125
382515892,183.5705229,-64.40851931
382521776,12.35871489,-53.91489226
382525675,14.96498142,-49.75063455
382582555,36.22462643,-60.31194918
382600457,258.0383071,-43.23919388
382625239,118.388409,-63.769802
382626661,118.5696252,-65.44155025
382635688,39.88220027,-64.2817162
382975217,183.7988867,-63.61389498
382980571,183.7049862,-63.08661199
383410746,183.9514112,-64.56749855
383531859,216.1477295,-60.38359169
383854885,221.8837294,-43.55680689
384016413,240.4705534,-78.60254671
384159646,243.7139802,-81.68046045
384196595,245.1118961,-78.66749597
384196633,245.0866844,-78.69575569
384244834,216.5686679,-63.05069062
384299730,246.0350682,-82.55069299
384341333,246.753159,-82.55990898
384363148,248.3628578,-78.8971459
384386061,249.3687448,-80.97407326
384386062,249.366954,-80.97517385
384464473,250.7201092,-79.02426162
384484766,251.4739049,-83.23987586
384513078,253.1097934,-79.13514658
384709136,257.6129402,-81.70829532
384744828,258.9187048,-79.64813011
384827736,262.8644522,-80.85913377
384828170,262.728524,-81.61155866
384932137,216.7795265,-65.82164645
385157401,153.890632,-14.70858462
385213737,166.9153462,-12.58597511
386011248,216.7647464,-60.29119614
386259537,127.3872879,-12.94475187
386372936,127.7228922,-15.83467654
386377309,127.7715151,-16.00469719
386435344,127.9952517,-16.88491903
386456916,128.2079215,-13.06433141
386458569,128.1389901,-15.03017129
386535539,144.5485389,-16.7170963
386563653,159.1349247,-12.23012222
386610785,159.3886424,-13.3845341
386611087,159.3626717,-12.39394553
386611198,159.4658288,-12.0209148
386614711,159.7100658,-12.44362411
386879115,239.3504352,-34.39059325
387079085,217.0233744,-64.63419473
387190281,303.8702716,-54.60799842
387193925,304.7009025,-58.68735395
387294150,312.3583202,-57.47979603
387295547,312.696456,-58.94325318
387791274,217.301894,-62.05382122
388106759,62.8542415,-69.47493878
388118001,217.2765562,-60.64646063
388130235,65.41016492,-67.46701771
388130237,65.39922536,-67.47012258
388198242,61.24305468,-78.3748367
388816604,18.58831263,1.004700171
388833092,263.4626285,-52.75662424
388850358,83.51030119,-7.023751772
388851563,83.70002677,-7.2003889
388901462,83.61980029,-10.50098074
388934707,83.99285893,-7.688359924
388935529,84.14872359,-6.064750162
389040826,141.9974621,4.213368154
389089359,333.4298592,-68.12638216
389148254,178.0759571,-51.31476633
389198736,302.7997437,-36.10120932
389238529,302.9995609,-37.56160392
389301327,183.8927675,-31.69019471
389310059,310.7206712,-39.5588318
389352124,311.0425865,-39.2252387
389371332,86.01937115,-66.35924887
389421473,311.7511194,-38.67059094
389433788,85.94440925,-67.69967408
389471549,312.7531595,-37.91333244
389525208,313.2614814,-38.59487625
389587930,311.8485718,-45.85451955
389610711,312.076815,-44.19683352
389610795,312.1214491,-43.98851026
389611277,312.1507068,-43.00754654
389658670,321.0868498,-46.61470481
389662055,323.3479736,-44.84870777
389672830,86.84257719,-67.75805801
389726852,329.6456737,-44.06260968
389727478,349.9988952,-47.5401447
389751797,350.9392642,-43.12442756
389753172,351.2909618,-47.9455607
389757979,1.579897598,-49.07518724
389865251,87.47304804,-66.90118682
389924075,87.87434418,-70.99178648
389999924,160.10854,-62.68595003
390143543,269.2530833,-49.80100865
390151888,183.6107839,-58.05863463
390157607,183.5617336,-56.77325623
390226317,183.7488872,-54.82027883
390320354,183.7863205,-58.74892831
390395323,184.4803622,-57.85014935
390444761,160.7679143,-63.87834329
390670978,160.96774,-60.11778248
390675012,160.884533,-60.56661825
390723664,281.3113671,-47.08635504
390814789,280.8423921,-45.78144857
390955053,161.0287587,-63.96107856
391421181,161.713416,-64.38347193
391421890,161.623282,-64.26323763
391510223,161.5246583,-61.86984686
391522539,161.5711091,-60.60287169
391645374,161.80711,-60.75028563
391821647,82.76477534,-70.35727826
391847245,160.6307192,-13.97451443
391900348,115.6886702,-68.86451266
391901960,115.7165739,-71.54191865
391903064,106.5299194,-75.81972555
391904697,106.4773221,-72.55886274
392112968,174.2872602,-67.51933325
392200642,174.4515744,-67.62037788
392748564,217.7442461,-30.09774379
392841743,218.2902266,-30.71505842
392914193,218.7294973,-34.05713123
392995938,218.2783579,-60.09336788
393296309,91.88180206,-37.25292119
393298446,92.01094338,-39.01089854
393298903,92.01949911,-39.98796583
393385816,94.14828308,-39.26439228
393388476,94.28985183,-37.25354939
393388737,94.25513163,-37.73744479
393414358,94.33645253,-38.32326505
393474846,167.7085676,-45.58434273
393480589,94.94977657,-39.48648005
393483049,35.54895349,-43.1998092
393855012,158.7404132,-23.17624594
393891675,330.6721335,-27.3673833
393936589,197.1578077,-72.82261598
393950079,345.6420841,-36.4208827
393964386,352.6422805,-41.98880013
393977332,322.7517285,-56.88476132
394004824,329.058571,-57.89958838
394007775,329.47949,-54.99257272
394008336,329.5263187,-56.70574928
394046358,334.6254174,-60.25960691
394086684,339.0151758,-65.11941552
394125166,348.5274499,-62.70000345
394126269,2.879722357,-70.98690337
394137592,4.446467787,-66.3589067
394203427,198.6062507,-75.17115856
394209494,5.162676789,-69.62491815
394369666,199.8290935,-72.03560268
394443982,200.21899,-73.77482926
394445529,200.3076881,-74.44193882
394508465,200.719078,-72.146722
394570569,201.1748861,-72.67642623
394579741,338.2502761,-61.98212231
394586941,341.0686643,-60.49961835
394595576,341.1552897,-62.54836797
394604322,201.2796642,-74.88781978
394633233,351.7809198,-66.58088844
394672497,201.7496519,-73.59428203
394674936,201.8270686,-74.69175555
394758452,218.7042589,-60.96428196
394811200,202.6058679,-73.97542007
394900138,203.170973,-72.92630082
394947052,203.3069121,-77.56938838
395108497,218.8210144,-60.01564103
395118158,218.8742138,-60.64193648
395186118,204.7999613,-75.68378088
395514100,207.6810036,-77.30218248
395926728,210.0252977,-77.91154981
396089749,297.3680371,-65.97909618
396090368,297.4725771,-66.81306814
396139114,211.3328253,-76.79675411
396170579,298.8410151,-71.54650273
396211656,300.4151062,-74.76383277
396212145,300.2333421,-74.01256473
396246765,302.0383111,-76.13624424
396255306,212.1131763,-74.85028677
396316939,212.3464524,-73.53504912
396368313,212.8393193,-75.83317805
396426610,213.2953529,-73.42623832
396649769,214.4102486,-75.32421528
396651131,214.4303622,-76.08829788
396653520,214.229782,-77.66422196
396720998,65.6553246,-54.14717529
396794358,147.4829877,-14.73322785
396811649,147.8694791,-14.84662871
396874376,168.5535369,-8.327821061
396903513,267.6183013,-53.61240681
396914950,168.848341,-11.58818232
396963417,267.6203053,-48.28559126
397030925,267.7434102,-50.2909054
397039557,267.7960219,-53.1302696
397050215,73.36783131,1.129990638
397221117,219.1235514,-61.05896362
397268374,174.699102,-47.85123429
397361078,175.3324649,-43.09566445
397362481,175.260284,-44.40518955
397394991,177.6549266,-27.27793626
397423462,178.0544341,-27.51765161
397712476,250.9403313,-41.11920502
397712527,250.9753409,-41.11334472
397821668,250.9483076,-38.1563539
397886324,219.299866,-62.01090064
398316266,179.563437,-56.31730997
398466662,179.9442876,-59.17364003
398570220,15.16835444,-1.658620983
398627604,180.1590356,-57.61819828
398671433,13.57330496,-8.740664134
398704220,16.40367947,-9.979322684
398704710,16.52645386,-10.98544639
398704910,16.52145319,-9.839355006
398733009,32.16973956,-9.046006357
398733428,32.13247584,-6.67799642
398736713,35.242439,-10.38551337
398765285,180.3716354,-57.50377745
398780256,72.09754801,-19.85236876
398943781,190.6187289,-30.63986878
398945279,190.6377489,-34.09055195
398962657,219.5422925,-62.7177215
399022128,198.4194375,-52.58166823
399025895,198.347289,-50.699801
399588472,4.386264254,-19.05109371
399646462,219.8962,-60.8372
399665349,72.46004322,6.961274785
399669624,72.65301147,8.90017436
399702910,20.65397356,1.726332676
399757537,73.5834637,7.775404919
399868187,74.37501866,10.41682594
399870368,74.55234477,9.998000941
399871011,74.5551331,8.980853875
400701200,220.0022281,-65.33915324
401028336,220.0046995,-62.37770628
401283491,188.1203466,-50.31417215
401431637,200.5678606,-52.18295178
401509690,215.6308983,-72.8021828
401604346,313.6912666,-72.80463692
401704685,318.8632882,-83.16448134
401768101,217.404169,-76.72908309
401862221,217.9587757,-76.27395948
401867535,26.90761586,-46.25723503
401912252,52.47978019,-42.63425572
401913504,52.65397961,-47.37512389
401952328,220.3266792,-61.61174136
401975722,218.8727152,-73.69431028
401980624,218.8561207,-76.21408688
401986701,352.862339,-44.84358073
402026209,353.5628576,-42.06140263
402026857,353.4674451,-45.05007024
402027382,353.4771341,-47.49926115
402046099,352.3576443,-52.67857781
402129906,11.65530151,-30.19093751
402131888,182.8892543,-27.07088973
402219289,220.1235397,-76.17090626
402391147,247.6737567,-65.22887814
402453271,247.7056635,-61.63350686
402546736,220.6267506,-64.97513782
402616547,223.3066245,-73.19005727
402749789,224.5343492,-77.06946559
402750321,224.4707614,-76.66265627
402797577,248.9367468,-65.49540216
402805529,224.9823296,-75.03267084
402808611,225.0470876,-77.16055284
402995680,249.7195286,-60.9904091
403121375,324.5118695,-64.82416851
403135192,333.5591121,-59.56835968
403136413,333.5787807,-55.37899864
403136415,333.5596583,-55.37330105
403150483,334.0341467,-57.56807096
403198068,228.1415758,-72.77060013
403224147,338.970548,-57.88375143
403224672,338.9846462,-59.86446552
403273614,228.9091272,-72.39854215
403287048,332.3578043,-62.33398112
403288575,332.8489049,-64.01432295
403288821,332.926698,-63.16743179
403317785,343.0417127,-63.18867486
403368444,229.8837769,-73.52256476
403405969,230.1061094,-77.35883568
403507814,230.9091578,-76.89572577
403802333,179.4841932,-27.70704562
403910039,188.4962787,-49.90981261
403911354,188.4587322,-50.59744551
404227343,195.4367384,-52.59173317
404340025,195.8279928,-49.63967553
404340264,195.8887768,-49.5272722
404351212,323.3381081,-80.03935994
404376186,323.4773907,-82.68308634
404417508,196.055128,-52.89568145
404506270,61.66592612,-39.44442407
404507952,61.9059795,-37.06194724
404518509,51.64035892,-43.61356673
404777477,278.6296605,-52.89152244
404778189,278.7235774,-52.38750563
404829287,278.6748995,-50.72170664
404932577,85.312197,-68.77017866
404968457,85.373886,-70.0337668
405087683,185.5501974,-68.30732593
405091166,185.5305784,-67.52210082
405148007,180.914882,-42.43405658
405183807,183.9815555,-54.05681138
405237290,184.0699576,-56.28600777
405296701,128.3896391,-16.10961671
405410684,337.1569604,-67.48906139
405425498,337.5177896,-67.85025283
405451015,143.2323959,-13.51680328
405452527,143.2593732,-13.83064425
405454160,143.2433382,-17.34352364
405473897,143.6563273,-16.3757873
405485201,143.7320827,-12.25039786
405485269,143.7113968,-12.12954536
405520863,190.485701,-59.68582123
405567801,191.8528287,-59.69474279
405567821,191.930274,-59.688725
405571798,191.7598405,-59.07999635
405619285,191.1785111,-17.77829453
405663562,191.6260073,-15.44054538
405700729,192.0577965,-56.89426825
405862830,279.0624329,-43.62065223
405916953,192.6612151,-58.1662829
406050497,193.9880609,-56.83580332
406092887,283.2597783,-48.36091714
406098569,283.3000117,-51.93143797
406098838,283.1651848,-52.10737296
406106335,197.5465985,-54.21881757
406116890,286.5831487,-52.34091334
406122216,286.7316956,-48.29914425
406123721,286.9243184,-48.57473515
406237800,293.2242655,-53.18561786
406318573,326.5828638,-61.10784443
406319088,326.5824317,-62.54979252
406320735,327.500516,-64.71253813
406334974,197.9002877,-56.90897574
406345664,328.7974667,-61.88660884
406350036,5.043967553,-13.06146178
406350818,5.012302749,-17.70043431
406443564,198.0978687,-58.75337271
406449768,31.0519387,-11.85976939
406478187,53.44696721,-21.63288195
406500231,71.03325763,-18.66658653
406506263,198.073276,-59.9205708
406507334,198.2320548,-59.81659807
406726743,222.8107301,-78.37820223
406730617,223.2848288,-82.68246247
406807534,225.4616515,-83.22764809
406850268,226.1955129,-83.03831154
406861922,226.8251977,-79.36408016
406935352,228.8654784,-79.13652106
406941612,229.3402974,-80.47294046
406976746,230.5586673,-83.05617264
407126408,234.5734039,-80.80378553
407127579,234.3521246,-82.4853281
407146536,235.1655435,-81.20326675
407146538,235.1529379,-81.20814687
407166076,236.5520418,-78.32560981
407625295,11.92200314,-31.35296288
407772585,274.8049161,-71.79385423
407827885,213.4054347,-57.99969221
407922734,290.676649,-76.32233192
408015562,13.92666602,-7.347148437
408016320,14.00620279,-11.26652745
408048143,16.94253654,-9.785550501
408048857,17.14746415,-10.18226494
408114363,77.95238642,6.795720035
408115698,78.03251974,6.859838819
408118468,32.84260975,-10.05216093
408130113,35.50638232,-10.77753341
408131298,34.53573793,-14.13365344
408137826,78.30044997,6.54605071
408159788,78.44751497,7.056063306
408189678,79.50349575,-18.61257948
408190069,79.71030365,-18.13005175
408217710,79.82265334,-18.51991556
408217716,79.82630441,-18.50954669
408231638,82.34916885,-23.76178765
408310006,144.8753587,-20.9824661
408382023,145.320866,-23.59150904
408416746,145.6486386,-19.23476047
408528541,194.740564,-21.54675525
408748947,213.5306219,-53.93199319
408757239,213.4159366,-54.62562804
408784428,265.1268541,-41.63041651
408968324,92.39384881,-14.58461658
409009431,92.7298254,-13.16683495
409358619,213.7380851,-57.08612725
409588973,243.3207069,-53.67117317
409794137,126.4337795,-13.55984099
409825746,126.6748027,-12.53460281
409844253,243.5225767,-49.61617247
409878592,126.7725526,-15.64266056
409891396,302.1816843,-66.18204347
409891490,302.0853071,-66.35469404
409896170,126.8984646,-14.12551921
409911156,243.5325233,-48.93277217
409934330,302.1476691,-71.55249704
409941771,145.0764984,-14.33228216
409942614,145.0731093,-16.34755083
409948637,316.6226791,-68.6459107
410036261,320.0808234,-67.25668223
410039214,161.716893,-17.29687112
410056410,320.5676241,-71.57131344
410057499,321.069791,-69.73387926
410060772,161.9080523,-15.26195184
410067602,162.4062004,-16.19364435
410071121,322.1871851,-69.5053853
410094645,133.2589196,-22.1981438
410118760,327.6965224,-69.629379
410119093,327.4476617,-70.45493842
410148949,339.8771756,-68.06039977
410153553,340.4921556,-69.16897804
410159011,133.4472394,-18.00321672
410205800,133.8110764,-18.25678977
410205809,133.8017916,-18.24119054
410207069,133.9324598,-19.22435789
410211461,133.9829304,-23.81829295
410214126,354.9213353,-66.25373734
410214986,354.914504,-69.1957526
410245915,133.9648807,-20.27475659
410273682,298.1630473,-54.97644483
410273686,298.1571696,-54.97102961
410299875,149.8279989,-20.35678766
410303247,149.9709681,-22.92254219
410353662,150.4345934,-23.8068708
410372968,290.9135887,-70.60942581
410397673,291.0227972,-68.37108248
410422209,319.5020402,-64.68158226
410441676,319.6849071,-61.35273473
410450228,117.8949822,-60.41243814
410464609,320.4415357,-64.40965589
410554986,214.2258539,-55.0131312
410585410,176.9224709,-67.69228459
410590656,177.0605534,-66.81490866
410718370,177.485894,-70.22578655
410905076,160.5383197,-53.72039853
410978510,178.218245,-69.88415803
410996127,160.7542887,-49.05705104
411164518,214.1430335,-59.91368672
411190601,244.1803201,-53.81111335
411191624,244.2455325,-53.69623183
411203039,244.1770084,-52.60380773
411229704,178.9304879,-68.54940057
411307910,183.2170974,-59.65531223
411380080,244.2538849,-50.06812406
411463659,179.5876975,-68.71697977
411469734,179.5187906,-70.45162627
411618966,185.4892822,-56.37438445
411644771,218.786691,-56.56264357
411697517,78.33911275,16.41419234
411731278,214.2731773,-55.52166172
411753195,78.5497055,12.07039868
411776522,244.337092,-53.08637661
411781649,78.67331162,14.44743681
411796826,219.1688255,-57.00984905
411839167,78.9198075,16.27875503
411842894,78.99055509,11.97777849
411943564,189.82436,-57.59337146
411955845,290.6716129,-62.02282269
411983347,291.1065136,-63.36151712
411987236,79.51700857,13.41774014
412014494,291.3736453,-60.94100586
412054152,79.74246185,15.20314524
412187339,190.5885763,-58.468498
412244837,190.5269763,-54.76087562
412298784,190.7073494,-55.94702373
412300810,190.7882427,-56.17622632
412365759,190.8680063,-58.90274149
412371819,190.7458174,-59.79568248
412434568,192.8994467,-58.48457743
412485680,193.0841868,-54.22845197
412539031,261.8898856,-53.22249981
412556742,261.824739,-52.60387771
412559619,261.7348412,-51.94882313
412566009,261.8019195,-50.63037215
412635642,193.1812942,-58.93171352
412666676,262.9692432,-48.37112263
412724758,262.9603647,-49.87614319
412749918,193.2673499,-54.95247297
412825055,263.0436947,-51.07410322
412828754,263.1272388,-50.29191906
412872277,194.0775283,-55.56106175
412904376,222.8403841,-59.50353457
412953524,204.7039686,-57.62271421
413004975,204.5317737,-58.41464829
413161731,127.878815,-19.577456
413205850,143.8908343,-19.58339508
413248763,144.0068219,-21.66079952
413343957,231.9557437,-56.31885772
413356994,214.7701423,-59.37903742
413366824,160.7180533,-23.54903344
413376180,176.7390429,-22.5630047
413432205,231.973183,-57.72629538
413632344,215.0814391,-56.3865036
413964342,215.654544,-58.45910744
414205172,215.7176806,-55.96232338
415302606,223.1410451,-55.71561822
415501969,131.2297854,-21.16782643
415503287,131.1949008,-22.29803715
415505172,131.1728103,-23.78841234
415556221,77.33185677,9.829582353
415681816,163.7982241,-20.6649599
415715251,164.2150815,-22.03372461
415783554,184.611096,-20.80977556
415809506,184.9274809,-19.19888421
415822569,185.0448631,-22.17570942
418091967,145.8775408,-20.36583872
418098714,146.1516555,-22.75186625
418338130,198.5722022,-78.44745411
418356777,200.4889084,-78.17856413
418471116,205.2987757,-78.8826797
418471796,205.3326687,-79.40993085
418567812,224.0020401,-59.64286262
418716757,210.1367146,-78.58998031
419015728,26.01704803,-15.93748189
419051284,3.660069152,-18.93286663
419065817,4.176428483,-20.210062
419503191,191.3010154,-55.31896649
419693778,191.5228076,-54.61220646
419738713,324.4802563,-66.43663801
419788368,191.5946433,-56.48881629
419858461,191.6437878,-59.56480435
419946164,202.8181436,-48.69893999
419955858,30.79854174,0.128507837
419957314,31.0914987,4.339781208
419957393,31.10636765,3.998932154
420202798,192.5018369,-59.89185701
420369105,251.0370444,-58.98461138
420396041,209.0824021,-46.592949
420529106,216.1339257,-52.83134169
420629395,251.5884432,-58.50359596
420829332,251.6269956,-55.26255914
420962989,82.08318049,-19.62151029
420963448,82.06134217,-20.75943418
420967314,252.4464767,-59.04138374
421056636,252.5680458,-56.08381843
421189312,182.1034041,-24.72887067
421217371,215.6575092,-79.71580065
421217840,215.5966329,-80.10896136
421251930,216.4775233,-78.45771585
421252164,216.8188392,-78.6202776
421279374,239.6697722,-54.70766021
421343074,218.9792145,-69.97055632
421358611,292.842464,-46.27299106
421432683,293.0583433,-44.54638264
421438914,293.3400903,-45.27178083
421472503,219.4427359,-67.93200992
421571708,239.975593,-54.02091424
421660215,219.8519704,-49.05532158
421893475,339.0912864,-72.71294719
421894914,339.2585181,-76.91751817
421918385,342.421331,-77.05105712
421990278,300.9366819,-55.36782782
422044019,301.8962092,-55.01601457
422169235,150.9117709,-12.87724456
422203859,151.2811275,-13.06462579
422271351,163.1690744,-16.58843921
422279419,163.3870964,-15.4458202
422280868,163.5740697,-13.75803758
422379916,182.5311669,-22.61976947
422653075,28.97495117,1.850769741
422653398,29.00128854,0.179904971
422655579,29.26335024,0.758855238
422679659,30.03816449,3.09701469
422692360,30.51175823,2.763771961
422703551,234.0735945,-65.61328362
423158814,287.7106485,-50.34085006
423240775,297.3554181,-72.50337903
423275733,140.506391,-23.94616744
423317953,140.8107558,-21.03772788
423358225,14.45924337,-1.765965466
423360102,14.76273749,-2.453427215
423360793,14.90143994,-1.326384687
423364940,156.9773466,-21.73316338
423365061,157.0095007,-21.39648705
423366950,157.1536279,-19.52481021
423393242,157.2703751,-20.92934409
423398081,31.52379749,-10.21258102
423407817,240.4009273,-54.14322405
423432430,31.76059343,-8.606360403
423445163,157.8203367,-18.80850515
423480264,71.26733761,-21.28338215
423513399,235.2384058,-61.14107202
423528378,185.1401744,-22.21589982
423637423,7.466236809,-14.86410932
423670610,9.765844442,-17.22178471
423672208,21.49830521,-14.81859557
423675568,235.439802,-64.42901213
423700466,21.71485431,-13.05651038
423719013,240.2769521,-54.57790596
423749203,29.87932027,-13.87246017
423763376,51.59385439,-27.31748022
423770016,235.5073661,-64.18028562
423786781,71.06372428,-27.57788108
423911734,235.9803186,-60.28721883
424136217,236.0464465,-62.15988265
424196109,236.06399,-61.0412362
424412802,236.3649152,-65.74974958
424714330,236.7504097,-65.73315872
424717049,236.9710969,-65.44228554
424747720,290.6723132,-51.42624587
424829832,237.0719096,-60.47576055
424856699,291.2915133,-51.10062869
424878286,291.4841469,-49.84288858
424947267,293.8041079,-48.09920105
424986661,293.9883305,-53.00807771
424994021,81.90208574,-21.37571291
425213211,77.08412784,-8.665324854
425215861,77.28659985,-8.754093591
425316308,191.0888898,-55.0133042
425432046,200.7608307,-48.56278878
425433239,200.9694737,-47.8905414
425436926,200.9671419,-49.82281117
425508314,201.4026036,-38.70612315
425587465,206.3192755,-33.27353961
425591703,214.5989894,-33.22055538
425657630,232.8784188,-73.38959282
425721385,289.7616986,-43.07398383
425767093,292.2036054,-42.11615125
425813582,234.8266524,-77.91800576
425819615,305.9715328,-42.42280698
425869619,235.0889768,-73.4466659
425878192,235.4778587,-76.08196085
425884418,359.6295117,-57.28083331
425904893,359.7690389,-56.57563508
425907353,2.422275884,-63.58978647
425934411,4.605801872,-62.8478975
425935521,5.017821334,-64.87480825
425997655,55.45999645,-62.76707766
426077080,238.0011097,-76.49345055
426266391,240.2955005,-75.6194685
426275434,240.1951899,-72.46290313
426286197,241.4825754,-72.40089985
426452677,240.88368,-57.775109
426455625,241.025827,-59.17618653
426665045,235.6681626,-65.92455128
426901646,236.8919752,-67.50663291
426904354,237.0061419,-66.81079807
427347488,83.51686309,-1.470241146
427347825,83.51621016,-1.035725515
427348779,83.62202328,-0.012347214
427348923,83.53199119,-0.207847747
427352241,83.62304392,-4.41491309
427373476,83.75419308,-6.009269752
427373484,83.76118369,-6.002029279
427377510,83.70079342,-0.95363754
427392949,83.87948176,-4.364043182
427393001,83.84299309,-4.424331875
427393058,83.8411154,-4.49417802
427393354,83.84653162,-4.838358567
427394748,83.8159384,-5.387314596
427394756,83.82190596,-5.387935338
427394772,83.81861004,-5.38969364
427395049,83.84542605,-5.416060328
427395774,83.85826301,-5.909894519
427396944,83.91451776,-4.856066273
427398179,83.89960002,-3.252842681
427451176,84.053363,-1.201959
427454571,84.06261372,-5.647920522
428132532,241.3146168,-56.3399037
428589945,241.3320457,-54.17964341
428673146,179.7917028,-20.35378059
428684629,180.2131662,-19.65897955
428685341,180.1759243,-21.83749893
428685938,180.2317153,-23.63472199
429149602,173.0668332,-29.26330374
429149606,173.0683515,-29.26102055
429149652,173.1316018,-29.14188702
429150549,173.0970075,-26.74680355
429165228,177.187837,-26.74977491
429181615,177.463549,-27.58255853
429295277,184.2590928,-51.07504134
429304663,167.9145072,-22.82584598
429304876,167.8858548,-22.07255058
429306233,168.1265274,-18.49982848
429324650,168.1449957,-21.74933664
429326873,168.3342456,-22.03703987
429356633,183.7482602,-20.84425508
429357696,183.9446092,-23.3539033
429358056,183.9537848,-22.05588984
429358497,183.9023313,-20.52947295
429358906,183.9211065,-18.91017922
429791387,241.778736,-55.76793458
429796791,241.8503532,-56.19095981
430415842,138.59111,2.314343944
431085335,242.2876797,-56.05794769
431269621,242.3000701,-55.17953476
431380163,48.9902833,-77.38845476
431693152,74.23677286,2.662369363
431695665,74.20667075,1.520893183
432085831,136.7282338,-18.20158405
432130634,137.2675424,-18.32855585
432132155,137.3117583,-19.77801161
432141170,137.5656331,-19.91400566
432162869,153.2540859,-19.68916443
432166381,153.537335,-23.81394587
432192080,154.191137,-20.66968222
432467894,146.5397696,-49.57731015
433007215,170.4612739,-24.9949511
433546897,190.4028396,-65.79729465
433936219,190.7094399,-63.05862453
434229425,63.45765648,12.75370845
434230572,63.58164021,14.5485836
434260570,64.24375164,14.77179336
434362356,191.0672873,-61.93921801
434428836,139.3466844,-20.92329274
434477274,156.1211423,-23.00420284
434486077,156.5727944,-23.50804972
434494629,172.9481347,-20.77647274
434496663,173.024912,-20.63250216
434513165,189.6858883,-18.25010339
435013248,192.5584224,-62.6412989
435101754,192.5491726,-60.40052956
435684037,192.8249009,-60.32978721
435881929,64.42925048,13.83659272
435910297,64.94709621,13.08584419
435910664,64.99043564,14.03520541
435915513,65.21966803,13.86442727
435916016,65.15129052,15.09545339
435923755,65.51465897,14.07719923
435934762,83.47982109,10.27640403
435940639,66.060331,12.15798882
436008487,83.70515572,9.489589169
436099179,83.83726676,12.11594634
436102447,83.81868325,6.587777401
436103030,83.81942331,8.700741883
436103278,83.78449689,9.934154265
436103335,83.80518901,10.24008803
436243682,84.2266241,9.290672677
436267716,193.4538313,-60.37624118
436272277,193.4222176,-60.34943368
436276871,193.3412248,-60.3284893
436331535,84.33046393,8.95187617
436331977,84.26825409,11.03499436
436337287,84.24946458,10.45912285
436566234,70.74712233,14.81459186
436637677,72.16499253,12.95526573
436646983,72.47886241,13.68908729
436648370,72.43367365,15.90421872
436652523,72.63360793,13.61346777
436661956,72.95828245,13.65515619
436667049,73.13319183,14.25064639
436723855,73.95896704,15.04026599
436728983,74.09281689,13.51446966
437231668,164.7363269,-19.60479672
437232382,164.9435957,-18.29877516
437236575,165.1410588,-18.32488193
437242640,165.3995745,-23.86066241
437247487,169.4462367,-22.14586438
437248515,169.438991,-19.05478237
437253811,169.9217639,-21.24978395
437259571,170.18768,-20.785932
437261733,170.3244376,-22.38818101
437288983,174.2494574,-22.94808399
437297481,191.4690757,-21.76826978
437310271,194.3831663,-65.64646096
437392899,194.2962666,-63.464486
438238920,194.9021838,-60.02182628
438239847,194.8432429,-61.27957358
438629686,201.8993147,-46.38682086
438638623,202.0889428,-44.27985234
438692243,202.42473,-46.18361839
438701212,201.1082554,-51.87516249
438760896,195.2922221,-63.02316049
438777551,201.7606625,-53.44812439
438789173,201.8360643,-49.38129186
438789717,201.7765127,-49.14373273
438832923,202.3552279,-51.16514022
439381274,195.7996491,-64.82208995
439397894,0.934948488,-17.33599067
439399563,1.082463292,-16.52903784
439414947,301.0816345,-32.05629868
439440472,301.3834844,-32.99983969
439444938,301.5404615,-33.66728793
439456714,19.07723069,-20.9522044
439463373,20.02187059,-20.47088523
439466970,20.62700555,-19.08120687
439468853,20.83952294,-17.93392684
439495292,21.76366497,-20.49151765
439496453,21.84712457,-22.33823184
439496994,21.99768379,-22.03693315
439500072,22.40056931,-21.62933782
439878605,195.9627023,-64.09987675
440197267,196.2435047,-61.43857597
440502253,196.5239422,-64.52894179
440905523,196.880912,-60.26928853
441051616,358.9403952,-13.15257661
441056539,359.5884388,-15.84748392
441075486,359.7590152,-15.61200396
441135051,40.51996607,-17.50160208
441155146,332.7592398,-27.29556337
441156819,332.863128,-27.15237113
441158994,333.1559689,-24.20905049
441159680,333.1113133,-26.92632193
441161288,333.2395171,-26.32779203
441162150,333.4351387,-25.18090294
441173738,197.0298033,-65.30602212
441182258,333.5781262,-27.76690988
441186077,334.1560998,-25.89816295
441193734,334.8327038,-28.20858196
441203057,335.8785377,-24.76266292
441205252,336.1937112,-26.85991811
441246257,294.9813726,-39.43289541
441315390,308.676501,-34.29451048
441387330,310.082615,-33.43184728
441453629,312.0117131,-35.84256643
441462736,353.033635,-21.80142134
441494927,23.2688668,-19.15440969
441498355,23.71488227,-23.6996818
441546821,197.317468,-60.30834803
441551378,197.3528134,-60.24943198
441827802,207.258341,-28.36764778
441834730,207.5271187,-29.08132393
442392201,197.971098,-63.30299988
442652828,237.7398118,-33.62715339
442871031,79.89384315,-13.17676349
442872975,79.9676855,-17.87311781
442882829,198.5305044,-60.99073178
442895117,79.99593146,-12.31558493
442918617,80.46245585,-13.75568174
442920239,80.48045865,-17.60363254
442929586,80.8756504,-13.92734991
442943322,198.5079587,-62.65388888
442956224,81.11869699,-16.97577474
442959208,81.33394314,-12.55409018
442964907,81.51951863,-12.90477833
443199889,198.8885151,-61.44302717
443299918,199.1871342,-65.13825291
