,TIC ID,RA,Dec,in_cycle8
2365,44792534,61.9410862289005,-25.2086752996127,True
2366,44797824,62.4545120308991,-26.021976635924,True
2367,44887082,91.7027461417777,23.638600982242,False
2368,44898913,64.1298408207337,-28.3147096291883,True
2369,44987367,146.895144554437,-38.1897128307719,True
2370,45028615,91.8246516137498,20.8201997313323,False
2371,45034406,91.7895891513656,23.1316658501576,False
2372,45044984,147.116854562526,-37.6360893993814,True
2373,45048546,129.566052935183,-54.0871432835656,False
2374,45054849,129.778062500735,-56.2616556164689,False
2375,45102774,147.367015887541,-37.1867634166481,True
2376,45160286,147.463947832182,-36.2684618940137,True
2377,45191604,130.155260335266,-57.2238656878897,False
2378,45192367,130.181356974616,-57.5454884707865,False
2379,45254409,230.054151655291,-57.3980421154074,True
2380,45296362,130.097761141788,-58.9777936241551,False
2381,45297854,130.154292508566,-59.7609857953489,False
2382,45299834,130.313020606598,-59.0033941020187,False
2383,45344564,257.820928425131,-32.3252009048093,False
2384,45368525,92.3191203248888,20.2737703934608,False
2385,45376816,92.3432279154492,23.7918400627106,False
2386,45410088,130.586760835084,-55.7745572341169,False
2387,45435560,92.4332678334934,23.1134618755138,False
2388,45439935,92.3851549019476,22.1902679751727,False
2389,45465399,130.64402860258,-59.6199793639336,False
2390,45492609,148.530416696337,-36.5333788882528,True
2391,45602275,148.858799636552,-41.5868862221452,True
2392,45604747,149.022218140859,-40.8245444482408,True
2393,45653592,92.7573777169636,18.1304616563902,False
2394,45655786,149.034833567693,-38.0888717196457,True
2395,45684223,131.144247821916,-59.1973402663837,False
2396,45696212,131.17606980895,-54.7091066307027,False
2397,45795924,92.9843754080817,23.2070609695694,False
2398,45799355,92.9642252028115,21.8682412130285,False
2399,45803944,93.0055871558027,19.7905454735825,False
2400,45874765,149.576421760673,-40.7622645097673,True
2401,45881495,149.637689808657,-37.7075277599154,True
2402,45883663,149.717814663671,-35.890971588255,True
2403,45889555,131.271008922362,-58.7238801890943,False
2404,45889557,131.273084764858,-58.724313604602,False
2405,45896295,131.498256431125,-57.9706345678973,False
2406,45905504,93.036819802672,20.5771468701716,False
2407,45910569,93.0795786907736,22.9085161160693,False
2408,45978019,93.336076716942,18.5457392843118,False
2409,45996325,150.080574424715,-39.6595578524992,True
2410,46028220,131.677278475849,-56.7697828517344,False
2411,46039120,214.265791279499,-18.5856995197654,False
2412,46052698,93.3885392183536,18.6803323912746,False
2413,46080184,230.500474626908,-57.1452833668258,True
2414,46095850,214.659408454456,-18.7159672704571,False
2415,46096489,214.683011047255,-20.2755117288335,False
2416,46104747,132.023479580122,-58.7585543521863,False
2417,46107485,132.058303491457,-57.6583820021577,False
2418,46117984,93.7193693424059,22.5067979797242,False
2419,46125330,93.7119813202464,19.1564474003041,False
2420,46203893,234.140456560386,-0.56152899528217,False
2421,46265415,132.195389247978,-57.4869999995493,False
2422,46267191,132.112678563601,-58.226937699877,False
2423,46297363,132.756101436205,15.3506574790555,False
2424,46307587,133.147957338681,17.4997945123783,False
2425,46312112,83.1825694622756,-17.8222891612585,True
2426,46312858,83.1743558255742,-16.3191895228555,True
2427,46382605,133.845343572103,17.231273707437,False
2428,46475987,52.8364736585723,27.5718058934707,False
2429,46538733,53.6109720334944,24.4643954312038,False
2430,46560321,84.7197303121602,-14.0407834412125,True
2431,46562312,84.8176011720053,-17.849421062886,True
2432,46627476,85.0112917574527,-17.5641202631201,True
2433,46631742,54.1837998532729,28.550464592361,False
2434,46640111,85.2990974827914,-16.8754885146109,True
2435,46641304,85.4229608757846,-16.725827600265,True
2436,46687999,85.5603173631912,-17.5303735352011,True
2437,46698351,230.710634109238,-59.8353601558578,True
2438,46705199,230.844382156532,-59.3207924682833,True
2439,46747774,258.243990117435,-32.4383323827416,False
2440,46772529,141.722812023551,-7.57910458197441,True
2441,46774573,97.0051752017905,22.898622916766,False
2442,46778796,96.9861319541771,20.4963200454445,False
2443,46799297,141.896776433602,-8.65845225382348,True
2444,46799491,141.811053,-9.223752,True
2445,46802551,141.944993586687,-6.07133506164865,True
2446,46807139,230.789654537694,-58.7267760591919,True
2447,46821941,142.055306654383,-7.72073972546542,True
2448,46822713,142.085510275422,-9.98686974135387,True
2449,46903632,142.912434976309,-10.552031738955,True
2450,46903697,142.982121370042,-10.370341099432,True
2451,46943830,97.2407762286281,20.2121379358104,False
2452,46955658,143.332950413283,-7.19022793626775,True
2453,46956144,143.258221053698,-8.50537253896635,True
2454,46999289,143.540700819785,-7.43318952951183,True
2455,47060479,266.926554171321,-3.64392587794637,False
2456,47066943,22.9541506717032,15.6252571928894,False
2457,47067158,23.0130305913103,16.9472292541078,False
2458,47089299,144.464609539254,-9.42444840522504,True
2459,47093587,23.1385900878317,11.8825800456482,False
2460,47094691,23.4427288123952,17.8266344246905,False
2461,47124392,144.947545515081,-10.5702609441854,True
2462,47132361,97.6206539700396,19.7948699352391,False
2463,47132480,97.6211622361477,19.8617970956707,False
2464,47139209,24.9200771489957,16.4058541640651,False
2465,47139567,24.8143380609914,14.2855598085007,False
2466,47143972,145.012298081137,-10.9772143304911,True
2467,47144803,145.08364042531,-10.7691839919558,True
2468,47174633,145.36464774415,-10.5025677466482,True
2469,47220926,80.7015961222038,12.2892245927972,True
2470,47244580,134.608729014472,-6.31382136616219,True
2471,47276617,339.93410079474,-28.3256603472086,True
2472,47296054,340.163936166984,-27.0436021874394,True
2473,47315372,230.962915337154,-57.3306478229895,True
2474,47316976,340.307730869494,-28.0326658341058,True
2475,47319867,108.076117348113,20.7520097549374,False
2476,47336144,162.321970358005,-4.0239295536028,False
2477,47336389,340.592028336566,-29.3610501300323,True
2478,47344320,80.9071154137987,16.6992705547249,True
2479,47346402,81.1060957375904,17.3835358558314,False
2480,47366556,280.197601135907,-4.49643214553277,False
2481,47379607,162.772533667603,-3.09266641239721,False
2482,47384844,162.964978081957,-5.78865748153393,True
2483,47422872,341.984177841831,-25.9120290741706,True
2484,47423120,342.067501238683,-24.8385973087088,True
2485,47425697,342.256104901987,-24.9592447780441,True
2486,47482754,342.732587589459,-29.8088774963287,True
2487,47482845,342.837244087185,-29.5363058390739,True
2488,47484268,342.966435030439,-24.7874737902442,True
2489,47499542,96.9006740382692,-19.4543683268401,True
2490,47504969,343.037164025025,-25.3019838442229,True
2491,47510590,343.832007832163,-29.6123672355385,True
2492,47512990,98.3828243173009,-29.6169773694188,True
2493,47519372,278.047413517111,52.1155352471107,False
2494,47525799,343.879720255361,-24.4096525992123,False
2495,47538102,296.633868110565,-16.2093181670021,False
2496,47552789,344.412715,-29.622122,True
2497,47553484,344.452025815872,-26.1666711803273,True
2498,47562018,287.217695384562,-2.28718989670541,False
2499,47578939,278.486189,52.353536,False
2500,47584277,278.628587472497,51.7822584357876,False
2501,47587394,100.665867306553,-26.0840016470541,True
2502,47601197,97.4081465638799,-21.9943467127073,True
2503,47608183,296.725571091893,-12.1480979653922,False
2504,47617038,220.350370448678,-33.9503854613498,True
2505,47617161,220.426800335374,-33.826133388351,True
2506,47619476,220.463488245546,-30.9331564785389,True
2507,47622411,220.554654488791,-32.7703217543177,True
2508,47636304,104.191376649186,-23.965397557439,False
2509,47642672,97.549240500256,-19.2148893569851,True
2510,47661512,296.787623961329,-17.0781238839242,False
2511,47705373,220.914314673967,-35.1736657226811,True
2512,47720259,97.8917112417146,-23.9515699521368,True
2513,47723906,159.018787121134,-26.6754810946752,True
2514,47738448,297.012601472355,-13.7036148001429,False
2515,47751300,221.246674048617,-35.1918263892955,True
2516,47757041,279.970069715473,52.1960864690021,False
2517,47763235,97.9640256664039,-23.4184178074013,True
2518,47769714,97.9818962921051,-18.0622623568582,False
2519,47783562,297.209053132867,-12.3194205668186,False
2520,47789691,129.373479559708,-33.7456832004972,False
2521,47868508,297.141307238484,-16.1637088269789,False
2522,47908160,98.3610996315157,-20.9239614344173,True
2523,47910695,98.3168441878854,-23.0671303214094,True
2524,47911178,98.3511136661119,-23.4861936041627,True
2525,47933291,280.870889507686,53.8717655575571,False
2526,47937361,280.961291013462,48.1341062901974,False
2527,47958845,221.973393296486,-32.2470897451825,True
2528,47966569,146.902131106375,-33.2436792254385,True
2529,48002277,222.136253887649,-35.8415043554559,True
2530,48018596,281.576614753308,50.4923501405121,False
2531,48022676,281.679537330032,52.9879584219908,False
2532,48031665,282.000352281241,48.5422187874967,False
2533,48049755,98.7132746000968,-19.6466577077375,False
2534,48084122,281.917222289662,49.0748408414153,False
2535,48091896,282.066981130987,48.7675541330262,False
2536,48096583,98.7641191154238,-22.9648031495541,True
2537,48099802,98.8784104419651,-22.10905202048,True
2538,48103627,147.406743533939,-33.2185057253868,True
2539,48114607,222.455500672569,-32.4271757020867,True
2540,48157646,287.464982250965,-0.428113271162435,False
2541,48170827,99.0952017878924,-18.6599237409818,False
2542,48178229,99.1725820327704,-23.3097938660295,True
2543,48188920,282.420783481483,48.0989454830443,False
2544,48194330,282.895508524253,52.9750699965838,False
2545,48196573,297.937843845035,-13.0326790551943,False
2546,48210046,148.043627650538,-34.6377752682518,True
2547,48217457,282.966205084563,48.3450501383274,False
2548,48220826,283.003467511258,52.4327897615739,False
2549,48228593,223.137921820479,-30.5772557431526,False
2550,48232997,99.1711014324774,-22.6147313660934,True
2551,48237215,99.1709932757977,-19.2558673131525,False
2552,48253329,298.181407525901,-14.3569812262723,False
2553,48274889,148.064779719658,-33.0449350589248,True
2554,48276576,148.086674845209,-34.9579050149223,True
2555,48307527,283.306478242636,50.7082734757681,False
2556,48346967,298.276592823791,-14.6031883545608,False
2557,48353358,283.628330399042,48.3910176856712,False
2558,48354645,283.696365911138,48.8594011376901,False
2559,48394292,99.4725900199711,-18.2374761467755,False
2560,48402361,99.5954470654609,-23.5803191460021,True
2561,48430763,149.98595484863,-31.3495391788921,True
2562,48436572,223.657976871421,-33.3005700497263,False
2563,48447365,284.747486841211,50.8091422302305,False
2564,48448369,284.739029952987,49.5983835805932,False
2565,48451130,284.879996462846,49.2669918822752,False
2566,48458024,99.7649390981239,-18.1858285757627,False
2567,48476907,150.152920589915,-34.6819501688162,True
2568,48476908,150.15413509576,-34.6815549163344,True
2569,48503549,285.056993840414,50.5334625133986,False
2570,48506505,285.268565619489,48.559984620852,False
2571,48520491,99.9009382629255,-23.6956660061971,True
2572,48582769,275.088140865953,-27.4077274244498,False
2573,48619239,96.6368676192421,-26.1040148885324,True
2574,48622550,96.7973530763673,-25.8564975001102,True
2575,48661942,229.740776271585,-28.4104875809161,False
2576,48760373,241.526616732087,-23.6063511131385,False
2577,48768158,162.226809164546,-32.4198710532497,True
2578,48774605,299.48758903735,-15.4914797628975,False
2579,48780499,162.487578193932,-34.0581807228418,True
2580,48795257,241.851358866407,-20.868771441325,False
2581,48806546,100.642580570217,-20.2415061018726,False
2582,48830068,162.887735954943,-34.5377348080391,True
2583,48881783,100.691849947424,-22.4485926777696,False
2584,48885351,100.761395150356,-20.1537061294245,False
2585,48907955,242.05149444366,-23.7933391538648,False
2586,48908494,242.182166396502,-23.6854033256217,False
2587,48966524,242.352639799315,-22.9505504890705,False
2588,49017032,101.064207118809,-22.4653056659809,False
2589,49038679,242.480305907085,-18.3406310202069,False
2590,49043968,164.349383905571,-29.9971282259818,True
2591,49045066,164.316615276179,-32.3225003763392,True
2592,49046332,164.359112922252,-34.6900509387514,True
2593,49066806,164.676791969249,-35.3411279360618,True
2594,49068464,164.807258286698,-33.7375911894479,True
2595,49079670,101.071848247949,-23.8192893717916,False
2596,49099038,165.169930744669,-31.8393689924184,True
2597,49187883,101.347349845422,-23.4624305365284,False
2598,49194909,204.201890732445,-26.4951979692535,False
2599,49202232,242.998901837764,-19.4607032694607,False
2600,49202243,242.993922093521,-19.4501767059865,False
2601,49223792,272.764875743078,-48.3039478489427,True
2602,49231061,275.248528132776,-29.828105350334,False
2603,49243933,101.489421565725,-20.7750457325819,False
2604,49252264,101.607629417154,-19.8779036683255,False
2605,49254857,204.542736896662,-28.1428546878566,False
2606,49287501,204.675296457829,-29.5608682853005,True
2607,49291873,205.036413372179,-27.5777897893664,False
2608,49314314,101.756182208504,-21.0154026103664,False
2609,49333614,205.363368864189,-26.5313194721008,False
2610,49383411,101.815831738376,-20.3250216060264,False
2611,49411575,205.608014038889,-29.800617384953,False
2612,49419400,173.745434716852,-4.36128727053292,False
2613,49428710,174.109467486779,-2.02304582850675,False
2614,49430557,174.237206841108,-0.823746141505469,False
2615,49432239,243.663516913079,-18.5356483648941,False
2616,49435315,243.62034608837,-21.1076363465242,False
2617,49452040,273.533392719516,-52.8414053131214,True
2618,49455402,174.600287141344,-2.43590320308485,False
2619,49498553,275.380691730862,-24.9152745406063,False
2620,49524528,175.578919243439,-0.699272669725533,False
2621,49529504,349.417014766481,-11.7129484782213,False
2622,49531426,349.475906265839,-9.18251260925031,False
2623,49542953,273.861140531239,-48.8515782392528,False
2624,49549335,240.198469739649,-8.4113581982377,False
2625,49556561,349.740318610965,-9.61074776490712,False
2626,49593774,37.0674615771649,-36.3408500056176,True
2627,49617263,37.8850387049368,-40.0162555193852,True
2628,49618099,38.0615077482146,-36.4272985107086,True
2629,49622136,350.68901082895,-10.8166849912151,False
2630,49677678,351.449699644897,-11.1556236481316,False
2631,49686604,241.105887958492,-11.8572790576699,False
2632,49687222,351.705503939626,-11.7253748582623,False
2633,49690018,352.021645836079,-11.4497561740433,False
2634,49696160,244.244858685703,-21.3041314650425,False
2635,49697678,244.246659051385,-20.1040882487923,False
2636,49703032,95.8571775626961,-26.3795936866188,True
2637,49705089,95.9342935843838,-24.0246879289813,True
2638,49706390,95.9829627785926,-25.5776225248853,True
2639,49710555,352.164391769713,-10.8595861586685,False
2640,49711293,352.252564543538,-9.26619975572076,False
2641,49725171,241.092327135866,-11.372896062687,False
2642,49735922,352.71393249611,-11.0772563973939,False
2643,49736880,352.754759611675,-6.28807968229169,False
2644,49771092,96.0662353056145,-28.1346780198719,True
2645,49772444,96.0544618512892,-26.4450267545657,True
2646,49781114,241.435653207137,-6.2911291607326,False
2647,49783554,353.052811386463,-11.5445573406325,False
2648,49785640,353.107886104018,-10.9987682360335,False
2649,49806117,241.499224919885,-6.13975313434967,False
2650,49822087,47.8282265708983,-3.81159661870023,False
2651,49831913,96.1828322760396,-28.7801156255986,True
2652,49832986,111.78329215516,-17.8648627131714,False
2653,49845357,48.1934871150058,-1.19609717673826,False
2654,49854241,39.4002854331802,65.745336401791,False
2655,49868812,244.782174875419,-20.2180683861063,False
2656,49885726,275.500587264656,-28.4299668430598,False
2657,49898808,48.65059398449,-2.33279696820945,False
2658,49899799,48.8542647249497,-2.17528488224733,False
2659,49906447,49.0905157440286,-5.73046579311018,False
2660,49952922,59.7183079162724,-5.46994726426104,False
2661,49967354,277.907750356366,13.8979606548419,False
2662,49984907,329.808830190459,-8.96985210288909,False
2663,50010670,251.867216334883,-48.3194659205709,True
2664,50060197,245.180392993138,-21.8406719379013,False
2665,50120414,39.891132523477,62.4333113126206,False
2666,50129049,330.818575126168,-6.52240965883997,False
2667,50203765,331.825461503595,-10.4468811506377,False
2668,50211272,112.169689266504,-14.9911908987341,False
2669,50227884,332.374440497516,-7.54865639455166,False
2670,50246143,290.278459037075,-1.17646266898874,False
2671,50283734,112.341099351355,-14.9986646036834,False
2672,50308940,30.4680402239581,-74.4457252304507,False
2673,50309953,30.1973221665765,-77.6102326104154,False
2674,50312495,31.1776968907416,-73.1271665548188,False
2675,50334318,290.201302675043,-4.50250283886535,False
2676,50365310,112.35773412505,-12.6959595449479,False
2677,50377750,32.7225995850592,-75.9588426949675,False
2678,50379036,32.8828219282452,-76.107575893137,False
2679,50381965,33.5790887370738,-76.3575377290945,False
2680,50440486,35.71795742781,-73.6457933071056,False
2681,50483564,112.395974116318,-17.5741097974155,False
2682,50557027,275.851279372785,-25.9759018145056,False
2683,50575306,112.491137304895,-13.6249630723636,False
2684,50592053,278.519214047844,17.1991224199395,False
2685,50601338,278.645394355096,15.2292921091385,False
2686,50618703,82.2899239784949,-0.342561856925071,True
2687,50620740,82.2371138454311,-3.30743327879731,True
2688,50621545,82.2537203626677,-4.69243520297438,True
2689,50623856,82.3486863741353,-3.44639238329109,True
2690,50625429,82.4332561207938,-1.09223839735438,True
2691,50712784,126.33784851591,-11.5009863929394,True
2692,50715073,126.405729900554,-8.95606078677854,True
2693,50726077,82.8641494408025,-3.67722842408312,True
2694,50743469,83.00166647597,-0.299087122107115,True
2695,50745119,83.0004766907637,-2.41762087366015,True
2696,50745677,82.9319700908043,-3.21646899946853,True
2697,50751260,126.577834492748,-10.5047464791111,True
2698,50758245,126.821950990109,-6.40971504094779,True
2699,50788827,83.158265573224,0.011928314419484,True
2700,50790250,83.1722931833577,-1.59182706983206,True
2701,50790356,83.2806041884776,-1.71735848571306,True
2702,50794637,83.4071548984805,-3.46317095271339,True
2703,50842975,41.6666555431509,63.0055285396416,False
2704,50896383,127.082450661946,-8.81628130366917,True
2705,50897998,83.3810301673379,-1.15607208533514,True
2706,50909831,108.967809412094,-4.24652964595655,False
2707,50911557,290.589785376514,-0.252358079406747,False
2708,50929829,127.212506839095,-9.74858431574105,True
2709,50943163,41.9041926959134,61.3063588865334,False
2710,50945099,41.7903130377063,60.570763530635,False
2711,50963636,276.049164357151,-29.0886674599606,False
2712,50989813,109.100838401723,-4.73066115685109,False
2713,50998401,127.421480910318,-6.31878620433632,True
2714,51024887,42.1541460591675,62.1897089490471,False
2715,51045376,304.646128442284,17.3621665693705,False
2716,51094586,108.606501253283,56.7001433677134,False
2717,51099585,108.83969680958,57.2991521875996,False
2718,51121855,108.978766767695,59.6374689502933,False
2719,51136802,304.872066706648,13.2167653649688,False
2720,51169490,109.97011735629,59.2528732675985,False
2721,51234631,110.388167545498,58.2680865847035,False
2722,51237460,110.555926181266,55.8055556447155,False
2723,51239178,110.571603912283,59.9019974220102,False
2724,51256738,128.444886003325,-9.99816186205945,True
2725,51263552,110.711873560749,55.2843192218467,False
2726,51263554,110.716908792772,55.2813951563701,False
2727,51269502,192.174180394776,48.4668400137887,False
2728,51269723,192.408501327459,48.7400173243146,False
2729,51314410,305.000787588062,13.5480871383635,False
2730,51362994,128.86749522041,-7.98229230727706,True
2731,51368634,128.966322068128,-11.2914712702969,True
2732,51388798,305.085515159851,14.569255379659,False
2733,51397945,305.089195341059,17.7929260136307,False
2734,51407609,109.731311263265,0.0793165259484839,False
2735,51419011,243.849822958171,-42.8994246777149,True
2736,51492656,310.894911101168,-11.6414689733923,False
2737,51513275,129.58448610959,-6.66231942105443,True
2738,51612589,243.81382475641,-47.3720197351261,True
2739,51637609,336.464362551008,15.8567419056822,False
2740,51643362,189.680541064814,-4.37355067443223,False
2741,51735845,190.415168436852,-1.44929738536206,False
2742,51750453,311.918965413533,-9.49577768809178,False
2743,51759683,190.908542076785,-1.57699611205098,False
2744,51768374,337.663270564497,12.5563140559966,False
2745,51768585,337.617840759934,13.1050430352182,False
2746,51820447,312.330923946623,-8.79405595308746,False
2747,51830556,97.8045281941709,-35.2588586296968,False
2748,51830822,97.8957628635686,-34.8829247050574,False
2749,51832266,97.8499778605453,-32.8685470392212,False
2750,51839360,338.195453522069,15.8632632448514,False
2751,51901086,98.1624087268388,-32.0304404643086,True
2752,51912829,14.2983843819147,-67.4962602780487,False
2753,51933566,98.3640028318773,-32.2263805054191,True
2754,51941822,3.28959290717548,16.921456315761,False
2755,51942308,3.30894693272413,15.1835846201956,False
2756,51961599,14.1957061813356,60.3628339094521,False
2757,51962733,14.1772215840116,60.7167392253868,False
2758,51995257,98.4424539826561,-30.5828563654173,True
2759,52005579,3.95517661892408,13.5561995571046,False
2760,52007511,143.301916265293,-21.1157222937789,True
2761,52008576,143.358546292264,-22.8638845055393,True
2762,52038585,14.2310684217558,64.5322795331083,False
2763,52041724,14.1194913148162,65.6789897856071,False
2764,52042528,98.6472119450256,-32.7162521450398,False
2765,52044923,98.726042270819,-30.0920235540349,True
2766,52052461,4.46360169188258,14.4988677075236,False
2767,52054736,4.48460693254942,12.7714668248371,False
2768,52059926,16.7729123559522,-68.3680520709392,False
2769,52106348,155.369432697304,-23.7108332533999,True
2770,52108537,155.283160031622,-17.9849557461557,True
2771,52158439,40.9124077042367,17.5484910378773,False
2772,52160996,163.37304914113,-20.1387285526258,True
2773,52172862,99.4484095872145,-32.3397315319311,False
2774,52174783,41.1373824730107,15.311863428799,False
2775,52175519,41.0796371175691,17.7639262213169,False
2776,52187600,15.9041780467721,61.0748205544096,False
2777,52194638,18.9420699832487,-68.875992039976,False
2778,52195664,19.2656619487883,-66.3978533072758,False
2779,52204645,19.3943161744083,-66.9024700809606,False
2780,52207436,41.4295293584114,17.0211840161499,False
2781,52212687,83.4761966937717,14.3055796243192,True
2782,52214265,176.190736536204,-18.3506667470869,False
2783,52260140,16.0487863199625,60.3026288368222,False
2784,52264484,16.0810449111904,61.5801835195508,False
2785,52280468,99.8667973107985,-33.540302776159,False
2786,52307802,21.7207187338189,-68.6342641585913,False
2787,52315301,22.9103020671784,-67.6098348297528,False
2788,52316632,99.9277534125395,-30.4704906817989,True
2789,52368076,23.5947280925226,-66.6758200741315,False
2790,52393962,100.295693914506,-34.5107258483556,False
2791,52407841,98.8016709344149,-1.5099513102307,False
2792,52420398,83.9683717564027,12.9260870304533,True
2793,52444862,243.296454161155,-15.1169643342928,False
2794,52492351,98.9438868941632,-5.37713301370041,False
2795,52517713,84.1641409041796,14.9145363716262,True
2796,52521684,16.5950695729567,62.7613895100649,False
2797,52546372,100.993882159236,-32.4312325635833,False
2798,52548453,100.925707844663,-30.492008200525,True
2799,52593512,84.2655645408906,17.0403283449474,True
2800,52627373,16.7489176116025,63.7731646256935,False
2801,52638345,101.11861622267,-31.0705228185222,True
2802,52640302,101.115021722017,-32.8583829752677,False
2803,52657426,98.96622755806,-3.1892021365004,False
2804,52665242,99.1472070657057,-5.21113902726216,False
2805,52684359,101.260655490901,-30.5864055197411,True
2806,52686322,101.379893996581,-30.9490139506636,True
2807,52687259,101.345585321683,-31.7936478329077,False
2808,52689469,101.394822312933,-33.8817027716553,False
2809,52694280,243.964562194264,-14.8491149735561,False
2810,52713606,16.96822607244,62.6532381423557,False
2811,52738649,99.1314366738449,-2.13758486234832,False
2812,52782147,17.0830008031574,63.5865290884123,False
2813,52836294,244.751736344176,-14.8728181928815,False
2814,52869977,102.113954611749,-32.457707191092,False
2815,52928939,125.806344044163,-45.7925791352288,False
2816,52936161,125.826151293545,-43.6938903843603,False
2817,52954332,244.966630884941,-14.6431102873626,False
2818,52961801,99.5243503743654,-1.44469433902953,False
2819,52976395,102.339633311248,-32.2824789179669,False
2820,52982382,102.460250604425,-32.5084813260407,False
2821,53020246,88.711518115069,55.7069657517782,False
2822,53047383,125.901306842204,-42.0813294484126,False
2823,53063082,102.597282464196,-31.7060575246172,False
2824,53073184,99.5852322289312,-2.54389593759951,False
2825,53085065,88.7409367270548,59.8883698281935,False
2826,53121677,102.71813307705,-34.3673187257184,False
2827,53122063,102.751666830827,-34.7388916939341,False
2828,53134037,276.956188336823,-29.8168627142546,False
2829,53150364,89.2821776100444,55.9472840873142,False
2830,53189332,166.429734844384,-5.0794281404166,True
2831,53210510,167.098242681718,-0.840727571640735,False
2832,53210737,167.07059518741,-1.9031158435247,False
2833,53249605,89.940931214414,55.3208558284,False
2834,53250334,89.949779126972,54.5470084917857,False
2835,53250605,89.8817434139015,54.284737964324,False
2836,53271646,276.932273719412,-26.6348575368325,False
2837,53287554,192.989838690289,-0.498875891622158,False
2838,53292822,126.238459,-42.769835,False
2839,53304943,193.296485111874,-3.55309670960138,False
2840,53305883,193.408852131656,-4.22462201009456,False
2841,53306958,116.751685720037,55.5413666017794,False
2842,53307409,116.767046628476,56.7834425573859,False
2843,53319855,99.9438740576784,-1.38014020338802,False
2844,53336187,117.83038444216,54.7322945011149,False
2845,53336409,117.773796868166,54.1292424129475,False
2846,53365065,126.335531995052,-47.0431294999365,False
2847,53376588,276.992665897888,-25.4216954281541,False
2848,53393338,118.117624750595,57.017648324434,False
2849,53393980,118.151778497734,55.209440394457,False
2850,53394475,118.418048887292,54.1243848735952,False
2851,53399753,102.524869381423,-27.3339674731197,False
2852,53408232,102.653997414654,-25.7783933038909,False
2853,53414713,100.065684141217,-4.46132683623955,False
2854,53427308,118.881919084526,54.5966398602763,False
2855,53428328,119.111309413772,56.5044494539187,False
2856,53458803,102.8475054911,-29.0586237808273,True
2857,53477067,126.466295670438,-42.1530742630083,False
2858,53481079,162.575879610793,50.7966836339279,False
2859,53498154,180.84485323731,49.2512206752634,False
2860,53547349,156.787929705617,-31.0677730541393,True
2861,53579777,183.680876755994,53.4346265177008,False
2862,53593457,100.30600918133,-3.92555061838928,False
2863,53593542,100.367829308714,-3.89235963231815,False
2864,53602228,103.171641973426,-26.1166068528129,False
2865,53612113,157.397426000894,-30.6070617712635,True
2866,53614701,184.373332983448,53.1913332022768,False
2867,53617134,17.6798415790752,65.2496592966918,False
2868,53619624,17.8565457803276,64.202678168466,False
2869,53650754,277.025715296585,-26.7573239506038,False
2870,53682170,103.251246756224,-26.9576318887053,False
2871,53688090,103.391427513779,-28.539793320747,False
2872,53709089,17.7367370801548,61.0921083082539,False
2873,53724617,326.370825918596,-28.1268913123227,False
2874,53727998,12.9775236813204,32.3670023294774,False
2875,53728537,12.987886127688,33.8899806184499,False
2876,53728859,13.0007822460879,34.7283897323074,False
2877,53735810,158.224969724497,-34.9898491314837,True
2878,53744258,103.342750022899,-24.2278812764702,False
2879,53745318,103.533124459122,-24.1842147014645,False
2880,53745922,103.481053743791,-24.5387542554155,False
2881,53750200,103.517356499931,-27.0503951060211,False
2882,53754965,13.2823634401779,30.3492162037432,False
2883,53792606,13.5415254856996,32.8884090684954,False
2884,53809577,17.9225080689048,65.0188507282845,False
2885,53843023,327.638829917073,-26.5564542642698,False
2886,53845208,14.2467513912674,31.8963527954152,False
2887,53872686,18.2910816567677,61.7061836735436,False
2888,53873088,14.5592458272621,33.9508842539602,False
2889,53874375,14.5319019910613,29.9855110385108,False
2890,53875855,14.6527564714855,34.1482578679853,False
2891,53922075,283.107071410347,-3.72564470397669,False
2892,53957066,159.303488185647,-31.7626833448162,True
2893,53991812,331.099318075648,-29.9165312613074,True
2894,53992511,331.153196223011,-26.8223590891207,True
2895,53992729,331.124891837093,-25.8832526885897,True
2896,54002556,23.5214000088336,-14.419209761498,True
2897,54003409,23.6574117770604,-15.6763605868001,True
2898,54044474,159.887880997789,-32.5119432270258,True
2899,54071353,23.9957081217971,-15.4001821274906,True
2900,54076106,230.825905046505,-32.313391959447,False
2901,54082465,160.214735632257,-35.7417312089814,True
2902,54085154,160.180151402298,-31.9271659588681,True
2903,54092472,80.8453026549891,28.9367610222155,False
2904,54137341,117.942894,-13.898045,False
2905,54141697,118.138635711981,-12.1082399861096,False
2906,54145416,160.602778499081,-30.2499647661042,True
2907,54152992,283.122782187653,-5.3384692166662,False
2908,54195770,160.679923552985,-32.7156642830289,True
2909,54198047,160.906981675025,-30.8674361936007,True
2910,54198580,160.824689525139,-31.7597199941359,True
2911,54216996,118.118245673323,-13.8627871550925,False
2912,54219164,118.078663283144,-14.8461781091709,False
2913,54238138,160.94960539602,-33.1549709678182,True
2914,54351053,161.495326026827,-35.2512207186103,True
2915,54361455,161.889142259731,-31.6032266812406,True
2916,54364414,19.2341138916727,62.3517494623331,False
2917,54390047,118.319562741796,-14.2188154160177,False
2918,54415101,162.058794858396,-31.6878468200856,True
2919,54459518,19.5300044314925,61.7178908259636,False
2920,54464870,19.5954455416345,63.5450433678482,False
2921,54505343,236.689266777217,-6.12035663051223,False
2922,54507617,236.843009663186,-10.295568986481,False
2923,54724220,252.500356530646,-49.9481688780441,True
2924,54733295,252.650356075614,-50.0449413001482,True
